year_listed,year_sold,days_on_market,city_frequency,state_frequency,description_year_built,description_stories,description_baths,description_beds,description_garage,description_sqft,central_air,community_outdoor_space,basement,fireplace,hardwood_floors,recreation_facilities,community_security_features,view,central_heat,city_view,fenced_yard
-0.0898505680996329,-1.3613439800452625,-0.22488676551634296,0.4548668459960286,0.05735502630324458,-1.2610275100566892,0.667419601175585,-1.3693779744725845,-0.2184704291626629,-0.964195471947702,-0.4815808008587629,0,0,1,0,0,0,0,0,0,0,1
-0.0898505680996329,0.7345682022016621,1.4616554320115929,-2.004336831977681,0.9311695059450276,-0.3330878456528467,-0.9014859855378404,-0.3391471467798179,-0.2184704291626629,-0.12078151539232414,-0.5886952563306701,1,1,0,1,1,0,0,0,0,0,1
-0.0898505680996329,0.7345682022016621,-0.3518308018894134,0.8312755722164944,0.6531376260590057,1.1291201103774506,0.667419601175585,0.6910836809129486,-0.2184704291626629,-0.12078151539232414,-0.2522043911613456,1,1,0,1,1,1,1,1,0,1,0
-0.0898505680996329,0.7345682022016621,-0.6238537369745644,0.479960761077393,0.09707386628696199,0.8198068889095032,2.2363251878890105,0.6910836809129486,0.5899956134565111,0.7226324411630538,0.3374660960324868,0,1,0,1,0,0,0,0,1,0,1
-0.0898505680996329,-1.3613439800452625,-0.6963931863306045,0.5301485912401218,0.1765115462543968,0.08870291089435448,-0.9014859855378404,-0.3391471467798179,-0.2184704291626629,0.7226324411630538,-0.8970550523861603,0,1,0,1,0,0,0,1,0,0,1
-0.0898505680996329,0.7345682022016621,-0.7689326356866448,-0.49870192709581795,0.9311695059450276,0.9322844239887569,-0.9014859855378404,-0.3391471467798179,-0.2184704291626629,-0.964195471947702,-0.9554811190072007,1,1,0,0,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,0.5367774527220797,0.1788337801010204,-0.37955221351764695,-1.9077733367623977,0.667419601175585,0.6910836809129486,2.206927698694859,-0.964195471947702,1.4637908247825409,0,0,1,0,0,0,0,0,0,0,0
-0.0898505680996329,-1.3613439800452625,-0.22488676551634296,-2.405839473279511,-3.755653612133627,-0.10813277549433942,0.667419601175585,1.721314508605715,-2.643868557020185,-0.964195471947702,3.387523166490126,1,0,1,0,1,0,0,1,1,1,0
-0.0898505680996329,-1.3613439800452625,0.5367774527220797,0.7058059968096725,0.4545434261404187,0.17306106220379472,-0.9014859855378404,-1.3693779744725845,-0.2184704291626629,-0.964195471947702,-0.9576450474005725,0,0,0,0,1,0,0,1,0,1,1
-0.0898505680996329,0.7345682022016621,-0.3699656642284235,0.27920944042647794,-0.2206768535827773,1.4384333318453983,0.667419601175585,-0.3391471467798179,-0.2184704291626629,-0.964195471947702,-0.7899405969142532,1,1,0,0,0,0,0,0,1,0,0
-0.0898505680996329,0.7345682022016621,-0.5150445629405039,-0.44851409693308913,0.9311695059450276,0.9322844239887569,-0.9014859855378404,-0.3391471467798179,-0.2184704291626629,0.7226324411630538,-0.5335150822996876,1,1,0,1,0,0,1,0,1,0,0
-0.0898505680996329,0.7345682022016621,-0.5513142876185241,0.2039276951823848,-0.2206768535827773,-0.3330878456528467,-0.9014859855378404,-1.3693779744725845,-1.0269364717818368,0.7226324411630538,-0.9598089757939444,1,0,1,1,1,1,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.11607759148228258,0.8312755722164944,0.6531376260590057,1.0447619590680104,0.667419601175585,0.6910836809129486,0.5899956134565111,0.7226324411630538,1.3307092285901714,1,1,0,1,1,1,1,1,0,1,0
-0.0898505680996329,-1.3613439800452625,-1.2041693318228863,0.2039276951823848,-0.2206768535827773,0.48237428367174223,0.667419601175585,1.721314508605715,-0.2184704291626629,-0.12078151539232414,-0.06610654933136545,1,0,1,1,0,0,0,1,0,1,0
-0.0898505680996329,0.7345682022016621,-0.6601234616525845,0.479960761077393,0.09707386628696199,0.22929982974342153,0.667419601175585,1.721314508605715,3.8238597839332065,8.313358050161455,1.8251668664756417,0,0,0,1,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,0.06527103190781804,0.605430336484215,0.9311695059450276,-0.5018041482717271,0.667419601175585,0.6910836809129486,1.398461656075685,-0.12078151539232414,0.10267986535163978,1,1,1,1,1,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.9321463967377354,0.7308999118910369,0.4942622661241361,0.6792099700604362,2.2363251878890105,0.6910836809129486,-0.2184704291626629,0.7226324411630538,0.5354655440260121,1,0,1,0,0,0,0,0,0,0,0
-0.0898505680996329,-1.3613439800452625,0.13781048126385828,0.80618165713513,0.6134187860752883,0.3698967485924886,2.2363251878890105,-0.3391471467798179,-1.0269364717818368,-0.964195471947702,-1.1740378867377588,1,0,0,0,0,1,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.7145280486696146,0.27920944042647794,-0.2206768535827773,0.22929982974342153,0.667419601175585,-0.3391471467798179,-0.2184704291626629,-0.964195471947702,-0.6871539982290898,1,1,0,0,0,0,0,0,1,0,0
-0.0898505680996329,0.7345682022016621,-0.24302162785535303,0.5803364214028506,0.6531376260590057,-1.570340731524637,0.667419601175585,-1.3693779744725845,0.5899956134565111,-0.964195471947702,-0.39826955771394623,0,0,1,0,1,1,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,0.21034993061989854,-0.49870192709581795,0.9311695059450276,1.2697170292265179,0.667419601175585,0.6910836809129486,-0.2184704291626629,0.7226324411630538,0.2703843158379591,1,1,0,1,1,1,1,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.6419885993135744,-3.1837508408018067,0.6531376260590057,-0.3330878456528467,-0.9014859855378404,-0.3391471467798179,0.5899956134565111,0.7226324411630538,0.046417727123971374,1,0,1,1,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,0.5367774527220797,0.5803364214028506,0.6531376260590057,-1.176669358747249,-0.9014859855378404,-0.3391471467798179,0.5899956134565111,0.7226324411630538,-0.4675152663018458,0,1,1,0,1,0,0,0,0,0,0
6.554672590853064,0.7345682022016621,-0.22488676551634296,-0.373232351688996,-1.0944913332245603,0.22929982974342153,0.667419601175585,0.6910836809129486,-0.2184704291626629,0.7226324411630538,0.8384155190980728,0,1,0,1,1,1,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,2.078240751537935,0.053364204694198496,-0.45898989348508173,1.1572394941472641,0.667419601175585,0.6910836809129486,0.5899956134565111,0.7226324411630538,1.2300865582983798,0,0,0,1,1,1,1,0,0,0,1
-0.0898505680996329,0.7345682022016621,0.8632049748242608,-0.07210537071262342,-0.776740613354821,-0.6424010671207943,-0.9014859855378404,0.6910836809129486,-0.2184704291626629,-0.964195471947702,1.305824052066395,1,1,0,1,1,0,0,0,0,1,0
-0.0898505680996329,0.7345682022016621,2.8217701074373474,0.605430336484215,0.8914506659613102,1.4384333318453983,0.667419601175585,-1.3693779744725845,-1.8354025144010109,-0.12078151539232414,-1.3622996569611108,0,0,0,0,0,0,0,0,0,0,0
-0.0898505680996329,-1.3613439800452625,-0.3699656642284235,0.80618165713513,0.6134187860752883,0.8479262726793166,2.2363251878890105,-0.3391471467798179,-0.2184704291626629,-0.12078151539232414,-0.08774583326508406,1,0,1,0,0,0,0,0,0,0,0
6.554672590853064,0.7345682022016621,-1.349248230534967,0.479960761077393,0.09707386628696199,0.17306106220379472,-0.9014859855378404,3.781776163991248,6.249257911790728,-0.964195471947702,3.3020479949519377,0,0,0,0,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.6419885993135744,0.479960761077393,0.772294146010158,-1.0923112074378087,0.667419601175585,-0.3391471467798179,0.5899956134565111,0.7226324411630538,-0.01417226789044076,0,0,1,0,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,1.6974086424187236,-0.49870192709581795,0.9311695059450276,0.11682229466416788,0.667419601175585,-0.3391471467798179,-1.0269364717818368,-0.12078151539232414,-0.5475806168566048,1,1,0,0,0,1,1,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.40623538890644356,0.15373986501965603,-0.41927105350136434,-1.3453856613661295,0.667419601175585,0.6910836809129486,3.8238597839332065,-0.964195471947702,1.167332634890596,0,1,1,1,1,1,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.27929135253337317,-0.373232351688996,-1.0944913332245603,0.31365798105286175,0.667419601175585,0.6910836809129486,-0.2184704291626629,0.7226324411630538,-0.27276171089837825,0,1,0,1,1,1,0,0,0,0,0
-0.0898505680996329,-1.3613439800452625,-0.0072684174482222095,0.80618165713513,0.6134187860752883,-0.36120722942266015,-0.9014859855378404,-0.3391471467798179,-0.2184704291626629,-0.12078151539232414,-0.8126618450446578,1,0,0,0,0,0,0,0,0,0,1
-0.0898505680996329,0.7345682022016621,0.9720141488583212,0.15373986501965603,-0.41927105350136434,-1.6265794990642637,-0.9014859855378404,-1.3693779744725845,-1.0269364717818368,-0.964195471947702,-1.3439062656174499,0,0,1,0,1,0,1,0,0,0,0
-0.0898505680996329,-1.3613439800452625,0.21034993061989854,0.479960761077393,0.09707386628696199,0.25741921351323493,0.667419601175585,-0.3391471467798179,-0.2184704291626629,0.7226324411630538,-0.7434161364567582,0,1,0,1,0,0,0,0,0,0,0
-0.0898505680996329,-1.3613439800452625,-0.09794272914327252,0.2039276951823848,-0.2206768535827773,-0.5018041482717271,-0.9014859855378404,-1.3693779744725845,-0.2184704291626629,-0.12078151539232414,-0.06827047772473731,1,0,1,0,0,0,0,0,0,0,0
-0.0898505680996329,-1.3613439800452625,-0.9684161214157555,-0.12229320087535218,-0.2603956935664947,1.0166425752981971,-0.9014859855378404,-0.3391471467798179,-1.0269364717818368,-0.12078151539232414,2.6701809040873536,0,0,1,1,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,0.08340589424682811,0.37958510075193547,-0.06180149364790765,-0.7548786022000479,-0.9014859855378404,-1.3693779744725845,-1.0269364717818368,-0.964195471947702,-1.1123659275266606,1,0,1,0,1,0,0,0,0,0,1
-0.0898505680996329,0.7345682022016621,-0.09794272914327252,0.605430336484215,0.9311695059450276,0.45425489990192885,0.667419601175585,0.6910836809129486,-1.0269364717818368,-0.964195471947702,-0.3733843811901698,1,0,1,1,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.22488676551634296,0.5803364214028506,0.6531376260590057,-1.176669358747249,-0.9014859855378404,-1.3693779744725845,-0.2184704291626629,0.7226324411630538,-0.5811215069538685,0,1,1,0,1,0,0,0,0,0,0
-0.0898505680996329,-1.3613439800452625,-0.27929135253337317,-1.4020828700249357,-2.3654942127035175,0.9041650402189434,-0.9014859855378404,-0.3391471467798179,-0.2184704291626629,-0.964195471947702,-0.8862354104193011,1,1,0,1,0,0,0,0,1,0,1
-0.0898505680996329,0.7345682022016621,-0.7870674980256549,-0.17248103103808096,-0.06180149364790765,-0.6424010671207943,-0.9014859855378404,-0.3391471467798179,0.5899956134565111,-0.964195471947702,-0.5540724020367203,0,0,1,1,0,1,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,0.6999912137731702,0.4548668459960286,0.05735502630324458,-1.5422213477548234,-0.9014859855378404,-1.3693779744725845,0.5899956134565111,-0.964195471947702,-0.47941687246539105,0,0,0,0,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.7507977733476348,-3.208844755883171,-1.0944913332245603,1.1010007266076374,-0.9014859855378404,-0.3391471467798179,-0.2184704291626629,0.7226324411630538,-0.5400068674798032,0,1,0,1,0,0,0,0,0,0,1
-0.0898505680996329,-1.3613439800452625,-0.22488676551634296,0.7308999118910369,0.4942622661241361,0.14494167843398129,-0.9014859855378404,-1.3693779744725845,-1.8354025144010109,0.7226324411630538,-1.3536439433876233,1,1,0,0,0,1,0,0,0,0,0
-0.0898505680996329,-1.3613439800452625,-0.2974262148723832,0.80618165713513,0.6134187860752883,0.3417773648226752,-0.9014859855378404,-0.3391471467798179,-0.2184704291626629,-0.964195471947702,-0.9738745103508615,1,0,0,0,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.18861704083832284,0.479960761077393,0.09707386628696199,-0.558042915811354,-0.9014859855378404,-1.3693779744725845,-1.0269364717818368,-0.12078151539232414,-0.10072940362531524,0,1,1,1,1,0,0,0,0,0,1
-0.0898505680996329,0.7345682022016621,0.19221506828088847,-0.5739836723399111,-0.10152033363162506,0.060583527124541056,2.2363251878890105,-1.3693779744725845,-0.2184704291626629,-0.964195471947702,-0.25545028375140333,0,0,1,0,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.3518308018894134,0.37958510075193547,-0.06180149364790765,0.28553859728304837,0.667419601175585,-0.3391471467798179,-2.643868557020185,0.7226324411630538,-0.4815808008587629,1,0,1,0,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,0.6999912137731702,0.4548668459960286,0.05735502630324458,-1.5422213477548234,-0.9014859855378404,-1.3693779744725845,0.5899956134565111,-0.964195471947702,-0.6005968624942153,0,0,0,0,0,0,0,0,0,0,0
6.554672590853064,0.7345682022016621,-0.22488676551634296,-0.5739836723399111,-0.10152033363162506,-1.851534569222771,2.2363251878890105,-0.3391471467798179,0.5899956134565111,-0.964195471947702,0.1416305764323333,0,0,1,0,0,0,0,0,1,0,0
-0.0898505680996329,-1.3613439800452625,-0.31556107721139326,0.1788337801010204,-0.37955221351764695,-1.176669358747249,-0.9014859855378404,-0.3391471467798179,0.5899956134565111,0.7226324411630538,1.9593304268646972,0,1,1,0,0,1,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,0.4098334163490092,0.37958510075193547,-0.06180149364790765,-0.41744599696228696,0.667419601175585,0.6910836809129486,-0.2184704291626629,0.7226324411630538,-0.3539090256498231,1,1,1,1,1,0,0,0,0,0,0
-0.0898505680996329,-1.3613439800452625,-0.40623538890644356,0.7058059968096725,0.4545434261404187,0.17306106220379472,-0.9014859855378404,0.6910836809129486,-0.2184704291626629,-0.964195471947702,-0.3593188466332527,0,1,1,0,0,0,0,1,0,1,0
-0.0898505680996329,-1.3613439800452625,0.04713616956880798,-0.12229320087535218,-0.2603956935664947,0.3698967485924886,-0.9014859855378404,-1.3693779744725845,-1.8354025144010109,-0.964195471947702,-1.2551852014892035,0,1,0,0,0,1,1,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.47877483826248385,0.479960761077393,0.09707386628696199,-0.3330878456528467,0.667419601175585,-0.3391471467798179,-0.2184704291626629,0.7226324411630538,-0.5681379365936374,0,1,0,1,1,0,0,0,1,0,1
-0.0898505680996329,-1.3613439800452625,-0.20675190317733289,-0.5739836723399111,-0.10152033363162506,-1.6265794990642637,2.2363251878890105,-0.3391471467798179,0.5899956134565111,-0.964195471947702,-0.5703018649870093,0,0,1,0,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.33369593955040333,-0.02191754054989465,-0.6973029333873862,0.032464143354727644,0.667419601175585,0.6910836809129486,0.5899956134565111,-0.964195471947702,0.17408950233291123,1,1,1,1,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,0.08340589424682811,0.37958510075193547,-0.06180149364790765,-0.7548786022000479,0.667419601175585,-1.3693779744725845,-1.0269364717818368,-0.964195471947702,-1.1123659275266606,1,0,1,0,1,0,0,0,0,0,1
-0.0898505680996329,0.7345682022016621,-0.11607759148228258,0.8312755722164944,0.6531376260590057,1.0447619590680104,0.667419601175585,0.6910836809129486,0.5899956134565111,0.7226324411630538,1.3307092285901714,1,1,0,1,1,1,1,1,0,1,0
-0.0898505680996329,0.7345682022016621,0.37356369167098913,0.7559938269724013,0.5339811061078535,1.3259557967661446,-0.9014859855378404,0.6910836809129486,-0.2184704291626629,1.5660463977184318,1.0959229979093243,1,1,1,1,1,0,0,1,0,1,0
-0.0898505680996329,0.7345682022016621,1.1533627722484219,0.4548668459960286,0.05735502630324458,-0.36120722942266015,-0.9014859855378404,-0.3391471467798179,-0.2184704291626629,-0.964195471947702,0.3569414515728335,1,0,1,1,1,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,0.3191591046539589,0.8312755722164944,0.6531376260590057,1.2978364129963311,0.667419601175585,0.6910836809129486,1.398461656075685,0.7226324411630538,1.4659547531759127,0,1,0,1,1,1,1,1,0,1,1
-0.0898505680996329,-1.3613439800452625,-0.9684161214157555,-1.4020828700249357,-2.3654942127035175,0.7073293538302495,0.667419601175585,0.6910836809129486,-0.2184704291626629,-0.964195471947702,-0.558400258823464,1,1,0,0,0,0,0,1,0,1,1
-0.0898505680996329,0.7345682022016621,-0.31556107721139326,0.5803364214028506,0.6531376260590057,-0.47368476450191377,-0.9014859855378404,-0.3391471467798179,-0.2184704291626629,0.7226324411630538,-0.14292600729606653,1,0,1,0,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,4.2906939568971625,0.37958510075193547,-0.06180149364790765,1.5227914831548386,-0.9014859855378404,0.6910836809129486,0.5899956134565111,1.5660463977184318,-0.3474172404697075,1,1,1,1,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,0.7543958007902004,0.479960761077393,0.09707386628696199,0.3417773648226752,-0.9014859855378404,-0.3391471467798179,-0.2184704291626629,0.7226324411630538,0.12323718508867247,1,1,0,1,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,0.029001307229797914,0.27920944042647794,-0.2206768535827773,1.0447619590680104,-0.9014859855378404,0.6910836809129486,-0.2184704291626629,0.7226324411630538,0.1730075381362253,1,1,0,1,0,0,0,0,1,0,0
-0.0898505680996329,0.7345682022016621,-0.5150445629405039,-0.373232351688996,-1.0944913332245603,1.4103139480755849,2.2363251878890105,2.7515453362984816,0.5899956134565111,1.5660463977184318,2.2103461204958332,0,1,1,1,1,0,1,1,0,0,0
-0.0898505680996329,0.7345682022016621,-0.6782583239915945,0.5552425063214862,0.3353869061892665,-0.22061031057359307,0.667419601175585,-0.3391471467798179,-0.2184704291626629,0.7226324411630538,-0.39826955771394623,0,0,1,0,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.20675190317733289,-0.44851409693308913,0.9311695059450276,1.5509108669246519,-0.9014859855378404,-0.3391471467798179,-0.2184704291626629,0.7226324411630538,-0.6384656093782229,1,1,0,0,0,0,0,0,1,0,1
-0.0898505680996329,-1.3613439800452625,-0.5694491499575342,0.7308999118910369,0.4942622661241361,0.25741921351323493,2.2363251878890105,0.6910836809129486,-0.2184704291626629,-0.964195471947702,-0.15049975667286805,1,0,1,1,0,1,0,0,0,0,1
-0.0898505680996329,-1.3613439800452625,-0.13421245382129265,-1.4020828700249357,-2.3654942127035175,1.0728813428378239,-0.9014859855378404,0.6910836809129486,2.206927698694859,0.7226324411630538,1.3123158372465105,1,1,0,0,0,1,0,1,0,0,0
-0.0898505680996329,-1.3613439800452625,0.029001307229797914,0.2039276951823848,-0.2206768535827773,1.4665527156152116,0.667419601175585,0.6910836809129486,-1.0269364717818368,-0.12078151539232414,-0.6784982846556024,1,0,0,0,0,0,0,1,0,1,1
-0.0898505680996329,0.7345682022016621,1.7699480917747639,0.8312755722164944,0.6531376260590057,0.48237428367174223,0.667419601175585,0.6910836809129486,-1.0269364717818368,-0.964195471947702,-0.38853187994377286,1,1,0,1,1,1,0,1,0,1,0
-0.0898505680996329,-1.3613439800452625,0.37356369167098913,0.2039276951823848,-0.2206768535827773,-1.3453856613661295,-0.9014859855378404,-1.3693779744725845,-1.0269364717818368,-0.964195471947702,-0.9901039733011504,1,0,1,0,0,1,0,0,0,0,1
-0.0898505680996329,-1.3613439800452625,0.5367774527220797,-0.5739836723399111,-0.10152033363162506,0.17306106220379472,0.667419601175585,-0.3391471467798179,1.398461656075685,-0.964195471947702,-0.25545028375140333,0,0,1,0,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,-1.095360157788826,-0.49870192709581795,0.9311695059450276,-0.10813277549433942,-0.9014859855378404,-1.3693779744725845,-0.2184704291626629,-0.964195471947702,-0.6460393587550244,0,0,0,0,1,0,0,0,0,0,0
-0.0898505680996329,-1.3613439800452625,1.9875664398428847,0.5301485912401218,0.1765115462543968,0.9604038077585703,0.667419601175585,0.6910836809129486,-0.2184704291626629,-0.12078151539232414,-0.6763343562622305,0,1,0,0,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.8414720850426851,-0.07210537071262342,-0.776740613354821,0.8479262726793166,-0.9014859855378404,-0.3391471467798179,-0.2184704291626629,0.7226324411630538,-0.4404661613846975,1,1,0,1,1,0,1,0,1,0,1
-0.0898505680996329,-1.3613439800452625,-0.5694491499575342,0.7058059968096725,0.4545434261404187,1.0166425752981971,0.667419601175585,1.721314508605715,-0.2184704291626629,-0.964195471947702,1.6736918789396116,0,1,1,1,1,0,0,1,0,1,0
-0.0898505680996329,0.7345682022016621,-0.6782583239915945,0.27920944042647794,-0.2206768535827773,1.0728813428378239,-0.9014859855378404,-0.3391471467798179,-0.2184704291626629,0.7226324411630538,-0.1937783245403053,1,1,0,1,1,0,0,0,1,0,0
-0.0898505680996329,0.7345682022016621,-0.6238537369745644,-0.44851409693308913,0.9311695059450276,-0.13625215926415282,-0.9014859855378404,-0.3391471467798179,0.5899956134565111,-0.12078151539232414,-0.27817153188180793,1,0,0,1,0,0,0,0,1,0,0
-0.0898505680996329,0.7345682022016621,-0.3699656642284235,0.7559938269724013,0.5339811061078535,0.3417773648226752,0.667419601175585,-0.3391471467798179,-0.2184704291626629,0.7226324411630538,-0.9273500498933664,1,1,1,0,0,0,0,1,0,1,0
6.554672590853064,0.7345682022016621,-0.22488676551634296,-0.5739836723399111,-0.10152033363162506,-1.851534569222771,2.2363251878890105,-0.3391471467798179,0.5899956134565111,-0.964195471947702,0.1416305764323333,0,0,1,0,0,0,0,0,1,0,0
-0.0898505680996329,-1.3613439800452625,-0.6782583239915945,-0.12229320087535218,-0.2603956935664947,1.4665527156152116,0.667419601175585,2.7515453362984816,1.398461656075685,0.7226324411630538,1.2387422718718673,0,1,0,0,0,1,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.07980786680426245,-2.9077177749067986,0.9311695059450276,0.7073293538302495,-0.9014859855378404,0.6910836809129486,-0.2184704291626629,1.5660463977184318,0.9401201535865503,1,1,0,1,0,1,1,0,1,0,0
-0.0898505680996329,0.7345682022016621,-0.7507977733476348,0.479960761077393,0.772294146010158,0.11682229466416788,2.2363251878890105,-0.3391471467798179,-1.0269364717818368,-0.964195471947702,-0.8104979166512859,1,1,0,1,1,1,1,1,0,0,0
-0.0898505680996329,0.7345682022016621,-0.2611564901943631,0.37958510075193547,-0.06180149364790765,-0.22061031057359307,0.667419601175585,0.6910836809129486,-0.2184704291626629,0.7226324411630538,0.028024335780310546,0,0,1,0,1,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.22488676551634296,0.7559938269724013,0.5339811061078535,-0.9235949048189284,0.667419601175585,-1.3693779744725845,-0.2184704291626629,-0.12078151539232414,-0.684990069835718,1,0,1,1,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,0.11967561892484822,0.479960761077393,0.772294146010158,0.28553859728304837,-0.9014859855378404,-1.3693779744725845,-1.0269364717818368,-0.964195471947702,-0.6438754303616525,1,1,0,0,1,1,0,0,0,0,0
-0.0898505680996329,-1.3613439800452625,0.28288937997593877,0.7308999118910369,0.4942622661241361,-2.0202508718416516,-0.9014859855378404,-1.3693779744725845,-1.8354025144010109,-0.12078151539232414,-1.323348945880417,1,1,0,0,0,1,1,0,0,0,0
-0.0898505680996329,0.7345682022016621,0.3191591046539589,-0.17248103103808096,-0.06180149364790765,-1.176669358747249,2.2363251878890105,2.7515453362984816,0.5899956134565111,0.7226324411630538,2.903885170571515,1,1,1,1,1,0,1,1,1,1,0
-0.0898505680996329,0.7345682022016621,-0.0072684174482222095,0.479960761077393,0.772294146010158,0.3417773648226752,0.667419601175585,-0.3391471467798179,-1.0269364717818368,-0.964195471947702,-0.7087932821628085,1,0,0,0,0,1,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,0.029001307229797914,0.37958510075193547,-0.06180149364790765,-0.22061031057359307,0.667419601175585,-1.3693779744725845,-0.2184704291626629,0.7226324411630538,-0.9522352264171429,1,0,1,0,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,0.935744424180301,0.15373986501965603,-0.41927105350136434,-1.9077733367623977,-0.9014859855378404,-1.3693779744725845,-1.0269364717818368,-0.964195471947702,-1.1837755645079322,0,0,1,0,0,1,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.8596069473816952,0.7559938269724013,0.5339811061078535,0.9604038077585703,-0.9014859855378404,0.6910836809129486,0.5899956134565111,0.7226324411630538,0.27254824423133095,1,1,1,0,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,1.1533627722484219,0.479960761077393,0.09707386628696199,0.8479262726793166,-0.9014859855378404,-0.3391471467798179,-1.0269364717818368,-0.964195471947702,-0.7542357784236176,0,1,0,0,0,0,0,0,1,0,0
-0.0898505680996329,0.7345682022016621,-0.7145280486696146,-0.44851409693308913,0.9311695059450276,1.354075180535958,-0.9014859855378404,-0.3391471467798179,0.5899956134565111,0.7226324411630538,0.302843241738537,1,1,0,1,0,0,1,0,1,0,0
-0.0898505680996329,-1.3613439800452625,-0.5875840122965442,-1.7784915962454015,-2.524369572638387,0.45425489990192885,0.667419601175585,1.721314508605715,-1.0269364717818368,-0.12078151539232414,-0.32902384912604665,1,1,1,1,1,0,0,0,0,0,0
-0.0898505680996329,-1.3613439800452625,-0.22488676551634296,-2.9579056050695276,-2.3654942127035175,1.494672099385025,-0.9014859855378404,-0.3391471467798179,-1.0269364717818368,-0.12078151539232414,-0.5876132921339842,1,1,0,0,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.7689326356866448,-2.004336831977681,0.9311695059450276,0.3417773648226752,-0.9014859855378404,-0.3391471467798179,-0.2184704291626629,-0.964195471947702,-0.8970550523861603,0,1,0,0,1,0,1,0,0,0,0
-0.0898505680996329,0.7345682022016621,0.39169855400999914,0.479960761077393,0.772294146010158,-1.6265794990642637,0.667419601175585,-0.3391471467798179,-1.0269364717818368,-0.964195471947702,-0.9522352264171429,1,0,0,0,0,1,1,1,0,0,0
-0.0898505680996329,0.7345682022016621,-0.33369593955040333,0.5803364214028506,0.6531376260590057,-0.47368476450191377,-0.9014859855378404,-1.3693779744725845,-1.0269364717818368,-0.12078151539232414,-0.9663007609740599,1,0,1,0,1,0,0,0,0,0,1
-0.0898505680996329,0.7345682022016621,-0.5513142876185241,0.605430336484215,0.9311695059450276,0.5948518187509959,0.667419601175585,-1.3693779744725845,-1.0269364717818368,-0.964195471947702,-0.903546837566276,1,1,0,1,0,0,0,0,0,0,0
-0.0898505680996329,0.7345682022016621,-0.13421245382129265,-0.44851409693308913,0.9311695059450276,-0.13625215926415282,-0.9014859855378404,0.6910836809129486,0.5899956134565111,0.7226324411630538,0.42294126757067535,1,1,0,1,0,0,0,0,1,0,0
-0.0898505680996329,0.7345682022016621,-0.6419885993135744,0.605430336484215,0.8914506659613102,0.17306106220379472,0.667419601175585,0.6910836809129486,0.5899956134565111,0.7226324411630538,-0.043385301200960895,1,0,0,1,0,0,1,0,1,0,0
-0.0898505680996329,-1.3613439800452625,0.08340589424682811,0.80618165713513,0.6134187860752883,-2.470161012158666,2.2363251878890105,-0.3391471467798179,0.5899956134565111,-0.12078151539232414,0.4456625157010799,1,0,1,0,1,0,0,0,0,0,0
-0.0898505680996329,-1.3613439800452625,0.4098334163490092,0.80618165713513,0.6134187860752883,1.4103139480755849,-0.9014859855378404,-0.3391471467798179,-1.0269364717818368,0.7226324411630538,0.06264719007426034,1,0,0,0,0,1,0,0,0,0,0
